Dot Point Measurements

Generated: Friday, February 01, 2019 14:30:55

Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,OpCode,TapeReader,Depth,Comment,,,,,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Flower ID,Animal ID,A/D
T4_32L.avi,  46377,  25.7908,Time deployment,   3.9868,275,316,T4_32,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,AD,Passing,,1,
T4_32L.avi,  47816,  26.5910,Time deployment,   4.7870,1037,38,T4_32,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,AD,Collecting pollen or nectar,,1,New_flower
T4_32L.avi,  54640,  30.3859,Time deployment,   8.5819,219,1537,T4_32,Jake,,,,,,,,,,,Order_Araneae,,sp,,1,AD,Guarding bait,,,
T4_32L.avi,  63025,  35.0489,Time deployment,  13.2449,848,935,T4_32,Jake,,,,,,,,,,,Curculionidae,,sp,,1,AD,Collecting pollen or nectar,,2,Arrival
T4_32L.avi,  64088,  35.6401,Time deployment,  13.8361,872,902,T4_32,Jake,,,,,,,,,,,Curculionidae,,sp,,1,AD,Collecting pollen or nectar,,2,Departure
T4_32L.avi,  64313,  35.7652,Time deployment,  13.9612,838,836,T4_32,Jake,,,,,,,,,,,Curculionidae,,sp,,1,AD,Collecting pollen or nectar,,2,Arrival
T4_32L.avi,  66926,  37.2183,Time deployment,  15.4143,924,1084,T4_32,Jake,,,,,,,,,,,Curculionidae,,sp,,1,AD,Collecting pollen or nectar,,2,Departure
T4_32L.avi,  66928,  37.2194,Time deployment,  15.4154,1005,1162,T4_32,Jake,,,,,,,,,,,Curculionidae,,sp,,1,AD,Collecting pollen or nectar,,2,Arrival
T4_32L.avi,  74554,  41.4603,Time deployment,  19.6563,1064,1316,T4_32,Jake,,,,,,,,,,,Curculionidae,,sp,,1,AD,Collecting pollen or nectar,,2,Departure
T4_32L.avi,  77669,  43.1926,Time deployment,  21.3886,848,851,T4_32,Jake,,,,,,,,,,,,,sp,,1,AD,Collecting pollen or nectar,,3,Arrival
T4_32L.avi,  80529,  44.7831,Time deployment,  22.9791,1261,1018,T4_32,Jake,,,,,,,,,,,Vespidae,,sp,,1,AD,Passing,,4,
T4_32L.avi, 101859,  56.6450,Time deployment,  34.8410,1049,322,T4_32,Jake,,,,,,,,,,,Order_Diptera,,sp,,1,AD,Attracted,,5,
T4_32L.avi, 130931,  72.8123,Time deployment,  51.0082,766,1517,T4_32,Jake,,,,,,,,,,,Order_Diptera,,sp,,1,AD,Passing,,,
T4_32L.avi, 141178,  78.5107,Time deployment,  56.7067,597,2064,T4_32,Jake,,,,,,,,,,,Vespidae,,sp,,1,AD,Passing,,6,
T4_32L.avi, 141530,  78.7065,Time deployment,  56.9025,211,1100,T4_32,Jake,,,,,,,,,,,Vespidae,,sp,,1,AD,Collecting pollen or nectar,,6,Arrival
T4_32L.avi, 141640,  78.7677,Time deployment,  56.9636,191,1092,T4_32,Jake,,,,,,,,,,,Vespidae,,sp,,1,AD,Collecting pollen or nectar,,6,Departure
