Dot Point Measurements

Generated: Friday, February 01, 2019 11:16:54

Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,OpCode,TapeReader,Depth,Comment,,,,,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Flower ID,Animal ID,A/D
T1_14L.avi,   2394,   1.3313,Time deployment,   0.4082,933,2537,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,australis,30,1,F,,9,1,
T1_14L.avi,   2857,   1.5888,Time deployment,   0.6657,1257,2694,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,australis,30,1,F,Collecting nectar,8,1,
T1_14L.avi,   4883,   2.7155,Time deployment,   1.7923,1319,2079,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,australis,30,1,F,Collecting nectar,7,1,New_flower
T1_14L.avi,   5631,   3.1315,Time deployment,   2.2083,728,2038,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,australis,30,1,F,Collecting nectar,6,1,New_flower
T1_14L.avi,   8036,   4.4689,Time deployment,   3.5458,584,352,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,1,2,New_flower
T1_14L.avi,   9296,   5.1696,Time deployment,   4.2465,277,2103,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,,,2,
T1_14L.avi,   9296,   5.1696,Time deployment,   4.2465,420,1583,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,,,3,
T1_14L.avi,  13508,   7.5119,Time deployment,   6.5888,985,2686,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,9,4,New_flower
T1_14L.avi,  16526,   9.1903,Time deployment,   8.2671,1016,2036,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,7,4,New_flower
T1_14L.avi,  17888,   9.9477,Time deployment,   9.0246,715,2035,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,6,4,New_flower
T1_14L.avi,  23408,  13.0174,Time deployment,  12.0943,671,2021,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,6,5,New_flower
T1_14L.avi,  25065,  13.9389,Time deployment,  13.0158,633,1727,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,10,5,New_flower
T1_14L.avi,  27164,  15.1062,Time deployment,  14.1831,1181,1368,T1_14,Jake,,,,,,,,,,,Platystomatidae,,sp,,1,,Collecting nectar,3,6,Arrival
T1_14L.avi,  33502,  18.6308,Time deployment,  17.7077,726,2015,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,australis,30,1,F,,6,7,New_flower
T1_14L.avi,  66008,  36.7078,Time deployment,  35.7846,527,1652,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,10,8,New_flower
T1_14L.avi,  66885,  37.1955,Time deployment,  36.2723,542,1797,T1_14,Jake,,,,,,,,,,,Formicidae,,sp,,1,F,Collecting nectar,11,9,New_flower
T1_14L.avi,  68026,  37.8300,Time deployment,  36.9069,501,1712,T1_14,Jake,,,,,,,,,,,Formicidae,,sp,,1,F,,,9,
T1_14L.avi,  68026,  37.8300,Time deployment,  36.9069,18,753,T1_14,Jake,,,,,,,,,,,Formicidae,,sp,,1,F,,,10,
T1_14L.avi,  69297,  38.5368,Time deployment,  37.6137,663,1985,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,6,8,New_flower
T1_14L.avi,  73095,  40.6489,Time deployment,  39.7258,753,2508,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,9,8,New_flower
T1_14L.avi,  81299,  45.2113,Time deployment,  44.2881,949,2367,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,8,8,New_flower
T1_14L.avi,  81409,  45.2724,Time deployment,  44.3493,956,2249,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,7,8,New_flower
T1_14L.avi,  83745,  46.5715,Time deployment,  45.6484,622,255,T1_14,Jake,,,,,,,,,,,Formicidae,,sp,,1,F,Collecting nectar,1,11,New_flower
T1_14L.avi,  87992,  48.9333,Time deployment,  48.0102,676,2043,T1_14,Jake,,,,,,,,,,,Formicidae,,sp,,1,F,Collecting nectar,6,12,New_flower
T1_14L.avi,  89576,  49.8142,Time deployment,  48.8911,731,1776,T1_14,Jake,,,,,,,,,,,Formicidae,,sp,,1,F,Collecting nectar,11,12,New_flower
T1_14L.avi,  89936,  50.0144,Time deployment,  49.0913,682,70,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,1,13,New_flower
T1_14L.avi,  91716,  51.0043,Time deployment,  50.0811,532,1665,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,10,8,New_flower
T1_14L.avi,  94300,  52.4413,Time deployment,  51.5181,838,2272,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,6,14,New_flower
T1_14L.avi,  96060,  53.4200,Time deployment,  52.4969,1062,2213,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,7,14,New_flower
T1_14L.avi,  97309,  54.1146,Time deployment,  53.1915,864,2488,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,9,15,New_flower
T1_14L.avi,  97309,  54.1146,Time deployment,  53.1915,643,1732,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,11,14,New_flower
T1_14L.avi,  99138,  55.1317,Time deployment,  54.2086,1119,2691,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,8,14,New_flower
T1_14L.avi,  99672,  55.4287,Time deployment,  54.5056,1031,2404,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,9,14,New_flower
T1_14L.avi, 103560,  57.5909,Time deployment,  56.6677,1026,2686,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,8,15,New_flower
T1_14L.avi, 105935,  58.9116,Time deployment,  57.9885,1032,2144,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,7,15,New_flower
T1_14L.avi, 107378,  59.7141,Time deployment,  58.7910,584,1764,T1_14,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,F,Collecting nectar,11,15,New_flower
