Dot Point Measurements

Generated: Friday, February 01, 2019 14:30:55

Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,OpCode,TapeReader,Depth,Comment,,,,,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Flower ID,Animal ID,A/D
T4_31L.avi,  12739,   7.0843,Time deployment,   0.0000,1243,1656,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,New_flower
T4_31L.avi,  12854,   7.1483,Time deployment,   0.0640,906,2265,T4_31,Jake,,,,,,,,,,,Order_Diptera,,sp,,1,AD,Attracted,,2,
T4_31L.avi,  12860,   7.1516,Time deployment,   0.0673,1194,1596,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  12914,   7.1816,Time deployment,   0.0973,1189,1596,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  12980,   7.2183,Time deployment,   0.1340,1104,124,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Attracted,,3,
T4_31L.avi,  12997,   7.2278,Time deployment,   0.1435,564,1016,T4_31,Jake,,,,,,,,,,,Order_Diptera,,sp,,1,AD,Attracted,,,
T4_31L.avi,  13003,   7.2311,Time deployment,   0.1468,1176,1594,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  13279,   7.3846,Time deployment,   0.3003,730,933,T4_31,Jake,,,,,,,,,,,Formicidae,,sp,,1,AD,Collecting pollen or nectar,,4,New_flower
T4_31L.avi,  13406,   7.4552,Time deployment,   0.3709,776,1869,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  13640,   7.5854,Time deployment,   0.5011,792,1873,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  13737,   7.6393,Time deployment,   0.5550,838,2017,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  13787,   7.6671,Time deployment,   0.5828,898,2057,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  13885,   7.7216,Time deployment,   0.6373,582,1773,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  13907,   7.7338,Time deployment,   0.6495,551,1800,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  13959,   7.7628,Time deployment,   0.6785,520,1499,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  13976,   7.7722,Time deployment,   0.6879,509,1507,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  14000,   7.7856,Time deployment,   0.7013,476,1526,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  14012,   7.7922,Time deployment,   0.7079,481,1506,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  14028,   7.8011,Time deployment,   0.7168,247,851,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Attracted,,5,
T4_31L.avi,  14181,   7.8862,Time deployment,   0.8019,205,1699,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  14196,   7.8946,Time deployment,   0.8103,172,1686,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  14266,   7.9335,Time deployment,   0.8492,401,2567,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  14272,   7.9368,Time deployment,   0.8525,388,2568,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  14284,   7.9435,Time deployment,   0.8592,295,2522,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  14327,   7.9674,Time deployment,   0.8831,252,2547,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  14382,   7.9980,Time deployment,   0.9137,389,1640,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  14443,   8.0319,Time deployment,   0.9476,358,1586,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  14472,   8.0480,Time deployment,   0.9637,381,1300,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  14500,   8.0636,Time deployment,   0.9793,342,1298,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  14593,   8.1153,Time deployment,   1.0310,144,1151,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  14690,   8.1693,Time deployment,   1.0850,133,1157,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  14735,   8.1943,Time deployment,   1.1100,198,1221,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  14811,   8.2366,Time deployment,   1.1523,173,1228,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  14847,   8.2566,Time deployment,   1.1723,164,1287,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  15048,   8.3684,Time deployment,   1.2841,126,1363,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  15060,   8.3750,Time deployment,   1.2907,154,1370,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Arrival
T4_31L.avi,  15072,   8.3817,Time deployment,   1.2974,147,1378,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,1,Departure
T4_31L.avi,  15590,   8.6698,Time deployment,   1.5855,447,1501,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Collecting pollen or nectar w/ PB,,6,Arrival
T4_31L.avi,  15656,   8.7065,Time deployment,   1.6222,453,1494,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Collecting pollen or nectar w/ PB,,6,Departure
T4_31L.avi,  15691,   8.7259,Time deployment,   1.6416,596,1380,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Collecting pollen or nectar w/ PB,,6,Arrival
T4_31L.avi,  15718,   8.7410,Time deployment,   1.6567,569,1401,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Collecting pollen or nectar w/ PB,,6,Departure
T4_31L.avi,  15799,   8.7860,Time deployment,   1.7017,640,1435,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Collecting pollen or nectar w/ PB,,6,Arrival
T4_31L.avi,  16049,   8.9250,Time deployment,   1.8407,62,1544,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar w/ PB,,7,Arrival
T4_31L.avi,  16083,   8.9439,Time deployment,   1.8596,49,1558,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar w/ PB,,7,Departure
T4_31L.avi,  16137,   8.9740,Time deployment,   1.8897,543,1467,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Collecting pollen or nectar w/ PB,,6,Departure
T4_31L.avi,  16183,   8.9996,Time deployment,   1.9152,39,1967,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Passing,,6,
T4_31L.avi,  16183,   8.9996,Time deployment,   1.9152,265,1902,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Attracted,,8,
T4_31L.avi,  16211,   9.0151,Time deployment,   1.9308,134,1853,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Collecting pollen or nectar w/ PB,,8,Arrival
T4_31L.avi,  16249,   9.0363,Time deployment,   1.9520,1064,1252,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar w/ PB,,7,Arrival
T4_31L.avi,  16263,   9.0440,Time deployment,   1.9597,1124,1219,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar w/ PB,,7,Departure
T4_31L.avi,  16290,   9.0591,Time deployment,   1.9748,1072,987,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar w/ PB,,7,Arrival
T4_31L.avi,  16341,   9.0874,Time deployment,   2.0031,1032,964,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar w/ PB,,7,Departure
T4_31L.avi,  16377,   9.1074,Time deployment,   2.0231,870,741,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar w/ PB,,7,Arrival
T4_31L.avi,  16402,   9.1213,Time deployment,   2.0370,938,671,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar w/ PB,,7,Departure
T4_31L.avi,  16406,   9.1236,Time deployment,   2.0393,36,1848,T4_31,Jake,,,,,,,,,,,Superfamily_Apoidea,,sp,,1,AD,Collecting pollen or nectar w/ PB,,8,Departure
T4_31L.avi,  16597,   9.2298,Time deployment,   2.1455,681,640,T4_31,Jake,,,,,,,,,,,Order_Araneae,,sp,,1,AD,Guarding bait,,,
T4_31L.avi,  17269,   9.6035,Time deployment,   2.5192,875,905,T4_31,Jake,,,,,,,,,,,Formicidae,,sp,,1,AD,Collecting pollen or nectar,,9,New_flower
T4_31L.avi,  24991,  13.8978,Time deployment,   6.8135,648,2080,T4_31,Jake,,,,,,,,,,,Order_Diptera,,sp,,1,AD,Collecting pollen or nectar,,10,Arrival
T4_31L.avi,  35702,  19.8543,Time deployment,  12.7700,214,684,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,11,Arrival
T4_31L.avi,  35723,  19.8660,Time deployment,  12.7817,216,692,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,11,Departure
T4_31L.avi,  35792,  19.9043,Time deployment,  12.8200,226,900,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,11,Arrival
T4_31L.avi,  35805,  19.9116,Time deployment,  12.8273,201,902,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting pollen or nectar,,11,Departure
T4_31L.avi,  36026,  20.0345,Time deployment,  12.9502,545,1399,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  36048,  20.0467,Time deployment,  12.9624,553,1414,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  36082,  20.0656,Time deployment,  12.9813,600,1580,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  36107,  20.0795,Time deployment,  12.9952,564,1565,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  36156,  20.1068,Time deployment,  13.0225,623,1488,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  36249,  20.1585,Time deployment,  13.0742,612,1491,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  36304,  20.1891,Time deployment,  13.1048,599,1005,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  36339,  20.2085,Time deployment,  13.1242,574,982,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  36424,  20.2558,Time deployment,  13.1715,625,756,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  36456,  20.2736,Time deployment,  13.1893,671,791,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  36521,  20.3098,Time deployment,  13.2254,1116,676,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  36716,  20.4182,Time deployment,  13.3339,965,699,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  36729,  20.4254,Time deployment,  13.3411,1001,663,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  36852,  20.4938,Time deployment,  13.4095,1026,565,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  36863,  20.4999,Time deployment,  13.4156,1023,502,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  36868,  20.5027,Time deployment,  13.4184,970,473,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  36890,  20.5150,Time deployment,  13.4307,789,234,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  36994,  20.5728,Time deployment,  13.4885,600,463,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  37009,  20.5811,Time deployment,  13.4968,615,681,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  37030,  20.5928,Time deployment,  13.5085,604,699,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  37038,  20.5973,Time deployment,  13.5130,579,866,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  37072,  20.6162,Time deployment,  13.5319,502,944,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  37113,  20.6390,Time deployment,  13.5547,664,683,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
T4_31L.avi,  37158,  20.6640,Time deployment,  13.5797,762,607,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Departure
T4_31L.avi,  37169,  20.6701,Time deployment,  13.5858,1010,177,T4_31,Jake,,,,,,,,,,,Apidae,Apis,mellifera,2,1,AD,Collecting nectar,,11,Arrival
