MaxN

Generated: Wednesday, February 13, 2019 07:39:55

Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,,,,,,,,,Family,Genus,Species,Code,MaxN,Has fed
T5_03L.avi,  96025,  53.4006,Time deployment,  52.6660,T5_03,Jake,,,,,,,,,,,,,sp,,1,No
T5_03L.avi,  54838,  30.4961,Time deployment,  29.7614,T5_03,Jake,,,,,,,,,,,Formicidae,,sp,,8,No
T5_03L.avi,  37764,  21.0010,Time deployment,  20.2664,T5_03,Jake,,,,,,,,,,,Order_Coleoptera,,sp,,1,No
T5_03L.avi,  50131,  27.8784,Time deployment,  27.1438,T5_03,Jake,,,,,,,,,,,Order_Diptera,,sp,,1,No
T5_03L.avi,   1321,   0.7346,Time deployment,   0.0000,T5_03,Jake,,,,,,,,,,,Order_Lepidoptera,,sp,,1,No
