MaxN

Generated: Wednesday, February 13, 2019 07:39:55

Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,,,,,,,,,Family,Genus,Species,Code,MaxN,Has fed
T5_07L.avi,  41328,  22.9830,Time deployment,   6.7473,T5_07,Jake,,,,,,,,,,,Curculionidae,,sp,,1,No
T5_07L.avi,  29338,  16.3152,Time deployment,   0.0795,T5_07,Jake,,,,,,,,,,,Formicidae,,sp,,1,No
T5_07L.avi,  29338,  16.3152,Time deployment,   0.0795,T5_07,Jake,,,,,,,,,,,Formicidae,Polyrhachis,daemeli,9,1,No
T5_07L.avi,  56880,  31.6316,Time deployment,  15.3960,T5_07,Jake,,,,,,,,,,,Geometridae,,sp,,1,No
T5_07L.avi,  29195,  16.2357,Time deployment,   0.0000,T5_07,Jake,,,,,,,,,,,Order_Coleoptera,,sp,,1,No
T5_07L.avi,  32722,  18.1971,Time deployment,   1.9614,T5_07,Jake,,,,,,,,,,,Order_Hymenoptera,,sp,,1,No
T5_07L.avi,  91464,  50.8642,Time deployment,  34.6285,T5_07,Jake,,,,,,,,,,,Scincidae,,sp,,1,No
