MaxN

Generated: Wednesday, February 13, 2019 07:39:55

Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,,,,,,,,,Family,Genus,Species,Code,MaxN,Has fed
T5_10L.avi,  59152,  32.8951,Time deployment,  24.5913,T5_10,Jake,,,,,,,,,,,Formicidae,,sp,,2,No
T5_10L.avi,  74708,  41.5460,Time deployment,  33.2421,T5_10,Jake,,,,,,,,,,,Order_Coleoptera,,sp,,1,No
T5_10L.avi,  44982,  25.0150,Time deployment,  16.7112,T5_10,Jake,,,,,,,,,,,Oxyopidae,Oxyopes,sp,39,1,No
