MaxN

Generated: Wednesday, February 13, 2019 07:39:55

Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,,,,,,,,,Family,Genus,Species,Code,MaxN,Has fed
T5_06L.avi, 100197,  55.7207,Time deployment,  44.4567,T5_06,Jake,,,,,,,,,,,,,sp,,1,No
T5_06L.avi,  36384,  20.2336,Time deployment,   8.9695,T5_06,Jake,,,,,,,,,,,Formicidae,Polyrhachis,sp,,1,No
T5_06L.avi,  76291,  42.4263,Time deployment,  31.1623,T5_06,Jake,,,,,,,,,,,Order_Mantodea,,sp,,1,No
T5_06L.avi,  20255,  11.2640,Time deployment,   0.0000,T5_06,Jake,,,,,,,,,,,Oxyopidae,Oxyopes,sp,39,1,No
T5_06L.avi, 100067,  55.6484,Time deployment,  44.3844,T5_06,Jake,,,,,,,,,,,Superfamily_Ichneumonoidea,,sp,,1,No
