MaxN

Generated: Wednesday, February 13, 2019 07:39:55

Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,,,,,,,,,Family,Genus,Species,Code,MaxN,Has fed
T5_11L.avi, 100885,  56.1033,Time deployment,  44.9950,T5_11,Jake,,,,,,,,,,,,,sp,,1,No
T5_11L.avi, 109800,  61.0611,Time deployment,  49.9527,T5_11,Jake,,,,,,,,,,,Clade_Anthophila,,sp,,1,No
T5_11L.avi,  59162,  32.9007,Time deployment,  21.7923,T5_11,Jake,,,,,,,,,,,Formicidae,,sp,,3,No
T5_11L.avi,  25958,  14.4355,Time deployment,   3.3272,T5_11,Jake,,,,,,,,,,,Order_Araneae,,sp,,1,No
T5_11L.avi,  21588,  12.0053,Time deployment,   0.8970,T5_11,Jake,,,,,,,,,,,Order_Lepidoptera,,sp,,1,No
